depth	imgcount	area	nbr	greylimit1	greylimit2	greylimit3	datetime
0.0	29	8	334	57.5	62.0	66.5	20210307073200
0.0	29	9	214	57.75	64.5	71.25	20210307073200
0.0	29	10	142	58.5	66.0	73.5	20210307073200
0.0	29	11	113	63.0	69.0	75.0	20210307073200
0.0	29	12	94	54.25	62.5	70.75	20210307073200
0.0	29	13	64	58.0	68.0	78.0	20210307073200
0.0	29	14	51	62.0	71.0	80.0	20210307073200
0.0	29	15	36	60.5	70.0	79.5	20210307073200
0.0	29	16	40	64.25	74.5	84.75	20210307073200
0.0	29	17	24	64.25	74.5	84.75	20210307073200
0.0	29	18	17	59.75	69.5	79.25	20210307073200
0.0	29	21	10	74.75	82.5	90.25	20210307073200
0.0	29	22	11	70.5	81.0	91.5	20210307073200
0.0	29	25	8	74.5	81.0	87.5	20210307073200
0.0	29	26	8	75.75	80.5	85.25	20210307073200
0.0	29	27	4	83.0	85.0	87.0	20210307073200
0.0	29	28	6	78.25	87.5	96.75	20210307073200
0.0	29	34	3	74.25	78.5	82.75	20210307073200
0.0	29	98	1	80.75	81.0	81.25	20210307073200
0.0	29	19	21	69.0	79.0	89.0	20210307073200
0.0	29	20	14	68.5	80.0	91.5	20210307073200
0.0	29	23	8	65.5	76.0	86.5	20210307073200
0.0	29	29	6	72.5	77.0	81.5	20210307073200
0.0	29	36	1	82.75	83.0	83.25	20210307073200
0.0	29	43	1	68.75	69.0	69.25	20210307073200
0.0	29	42	1	76.75	77.0	77.25	20210307073200
0.0	29	39	1	98.75	99.0	99.25	20210307073200
0.0	29	49	1	102.75	103.0	103.25	20210307073200
0.0	29	35	1	94.75	95.0	95.25	20210307073200
0.0	29	24	3	78.75	83.5	88.25	20210307073200
0.0	29	30	1	83.75	84.0	84.25	20210307073200
0.0	29	38	1	93.75	94.0	94.25	20210307073200
0.0	29	77	1	116.75	117.0	117.25	20210307073200
0.0	29	31	2	81.25	84.5	87.75	20210307073200
0.0	29	48	1	65.75	66.0	66.25	20210307073200
0.0	29	82	1	103.75	104.0	104.25	20210307073200
0.0	29	95	1	103.75	104.0	104.25	20210307073200
0.0	29	47	1	91.75	92.0	92.25	20210307073200
0.0	29	83	1	117.75	118.0	118.25	20210307073200
0.0	29	32	2	90.25	93.5	96.75	20210307073200
0.0	29	33	2	84.25	88.5	92.75	20210307073200
0.0	29	50	1	101.75	102.0	102.25	20210307073200
0.0	28	2	17928	30.75	41.5	52.25	20210307073300
0.0	28	3	4885	34.25	48.5	62.75	20210307073300
0.0	28	4	2793	37.25	52.5	67.75	20210307073300
0.0	28	5	1235	39.5	58.0	76.5	20210307073300
0.0	28	6	755	41.5	58.0	74.5	20210307073300
0.0	28	7	451	57.25	60.5	63.75	20210307073300
0.0	28	8	317	57.0	62.0	67.0	20210307073300
0.0	28	9	222	59.0	64.0	69.0	20210307073300
0.0	28	10	154	56.0	63.0	70.0	20210307073300
0.0	28	11	115	59.5	65.0	70.5	20210307073300
0.0	28	12	96	67.25	81.5	95.75	20210307073300
0.0	28	13	68	60.5	69.0	77.5	20210307073300
0.0	28	14	58	67.5	76.0	84.5	20210307073300
0.0	28	15	43	58.5	72.0	85.5	20210307073300
0.0	28	16	36	65.5	77.0	88.5	20210307073300
0.0	28	18	19	72.0	79.0	86.0	20210307073300
0.0	28	24	8	79.75	85.5	91.25	20210307073300
0.0	28	17	26	59.25	68.5	77.75	20210307073300
0.0	28	21	19	57.75	71.5	85.25	20210307073300
0.0	28	401	1	135.75	136.0	136.25	20210307073300
0.0	28	19	20	72.5	80.0	87.5	20210307073300
0.0	28	22	5	71.0	80.0	89.0	20210307073300
0.0	28	35	1	75.75	76.0	76.25	20210307073300
0.0	28	36	1	117.75	118.0	118.25	20210307073300
0.0	28	20	14	76.5	84.0	91.5	20210307073300
0.0	28	28	2	67.25	69.5	71.75	20210307073300
0.0	28	29	4	70.0	82.0	94.0	20210307073300
0.0	28	32	2	92.75	94.5	96.25	20210307073300
0.0	28	33	4	73.25	80.5	87.75	20210307073300
0.0	28	37	2	83.0	92.0	101.0	20210307073300
0.0	28	23	9	80.5	85.0	89.5	20210307073300
0.0	28	26	3	88.5	93.0	97.5	20210307073300
0.0	28	31	3	86.5	91.0	95.5	20210307073300
0.0	28	34	2	86.75	91.5	96.25	20210307073300
0.0	28	65	1	57.75	58.0	58.25	20210307073300
0.0	28	46	1	95.75	96.0	96.25	20210307073300
0.0	28	30	2	88.75	89.5	90.25	20210307073300
0.0	28	47	1	93.75	94.0	94.25	20210307073300
0.0	28	179	1	62.75	63.0	63.25	20210307073300
0.0	28	49	1	100.75	101.0	101.25	20210307073300
0.0	28	43	1	90.75	91.0	91.25	20210307073300
0.0	28	44	1	98.75	99.0	99.25	20210307073300
0.0	28	39	1	79.75	80.0	80.25	20210307073300
0.0	28	25	4	70.5	74.0	77.5	20210307073300
0.0	28	27	3	78.5	82.0	85.5	20210307073300
0.0	28	69	2	67.0	69.0	71.0	20210307073300
0.0	28	55	1	92.75	93.0	93.25	20210307073300
0.0	28	41	1	101.75	102.0	102.25	20210307073300
0.0	29	2	18264	30.5	42.0	53.5	20210307073400
0.0	29	3	4981	33.75	47.5	61.25	20210307073400
0.0	29	4	2834	39.25	55.5	71.75	20210307073400
0.0	29	5	1222	39.25	57.5	75.75	20210307073400
0.0	29	6	705	39.75	56.5	73.25	20210307073400
0.0	29	7	493	56.75	61.5	66.25	20210307073400
0.0	29	8	330	58.5	63.0	67.5	20210307073400
0.0	29	9	212	60.0	66.0	72.0	20210307073400
0.0	29	10	137	63.25	73.5	83.75	20210307073400
0.0	29	11	113	52.5	61.0	69.5	20210307073400
0.0	29	12	105	66.5	73.0	79.5	20210307073400
0.0	29	13	67	60.5	75.0	89.5	20210307073400
0.0	29	14	48	62.25	74.5	86.75	20210307073400
0.0	29	15	42	53.25	71.5	89.75	20210307073400
0.0	29	16	33	58.25	68.5	78.75	20210307073400
0.0	29	18	14	50.5	65.0	79.5	20210307073400
0.0	29	20	14	58.0	70.0	82.0	20210307073400
0.0	29	24	4	60.25	66.5	72.75	20210307073400
0.0	29	25	4	67.75	73.5	79.25	20210307073400
0.0	29	26	8	69.0	82.0	95.0	20210307073400
0.0	29	17	23	76.0	84.0	92.0	20210307073400
0.0	29	21	11	66.5	75.0	83.5	20210307073400
0.0	29	23	9	68.25	76.5	84.75	20210307073400
0.0	29	19	24	71.25	85.5	99.75	20210307073400
0.0	29	22	8	71.25	75.5	79.75	20210307073400
0.0	29	27	8	75.0	87.0	99.0	20210307073400
0.0	29	29	5	86.0	90.0	94.0	20210307073400
0.0	29	33	2	83.75	84.0	84.25	20210307073400
0.0	29	34	4	79.5	84.0	88.5	20210307073400
0.0	29	45	1	100.75	101.0	101.25	20210307073400
0.0	29	52	1	95.75	96.0	96.25	20210307073400
0.0	29	31	2	93.25	96.5	99.75	20210307073400
0.0	29	37	3	77.0	80.0	83.0	20210307073400
0.0	29	30	5	82.0	92.0	102.0	20210307073400
0.0	29	38	3	79.0	88.0	97.0	20210307073400
0.0	29	32	1	97.75	98.0	98.25	20210307073400
0.0	29	39	1	77.75	78.0	78.25	20210307073400
0.0	29	72	1	121.75	122.0	122.25	20210307073400
0.0	29	36	2	90.25	91.5	92.75	20210307073400
0.0	29	28	3	86.0	88.0	90.0	20210307073400
0.0	29	71	1	85.75	86.0	86.25	20210307073400
0.0	29	48	1	94.75	95.0	95.25	20210307073400
0.0	29	35	3	89.5	94.0	98.5	20210307073400
0.0	28	2	17437	30.5	41.0	51.5	20210307073500
0.0	28	3	4978	34.0	48.0	62.0	20210307073500
0.0	28	4	2784	38.25	54.5	70.75	20210307073500
0.0	28	5	1221	38.0	56.0	74.0	20210307073500
0.0	28	6	760	40.25	57.5	74.75	20210307073500
0.0	28	7	532	49.75	55.5	61.25	20210307073500
0.0	28	8	345	55.75	61.5	67.25	20210307073500
0.0	28	9	234	58.25	65.5	72.75	20210307073500
0.0	28	10	161	53.5	60.0	66.5	20210307073500
0.0	28	11	124	63.25	71.5	79.75	20210307073500
0.0	28	12	97	56.25	65.5	74.75	20210307073500
0.0	28	15	48	56.0	67.0	78.0	20210307073500
0.0	28	16	46	62.5	74.0	85.5	20210307073500
0.0	28	17	27	66.5	79.0	91.5	20210307073500
0.0	28	18	35	69.75	77.5	85.25	20210307073500
0.0	28	19	15	73.5	79.0	84.5	20210307073500
0.0	28	21	9	79.0	89.0	99.0	20210307073500
0.0	28	13	75	55.75	64.5	73.25	20210307073500
0.0	28	14	54	58.5	69.0	79.5	20210307073500
0.0	28	26	10	75.0	79.0	83.0	20210307073500
0.0	28	24	9	63.5	72.0	80.5	20210307073500
0.0	28	30	5	61.0	71.0	81.0	20210307073500
0.0	28	22	11	68.5	75.0	81.5	20210307073500
0.0	28	27	5	71.0	73.0	75.0	20210307073500
0.0	28	83	1	111.75	112.0	112.25	20210307073500
0.0	28	20	11	66.0	72.0	78.0	20210307073500
0.0	28	29	5	88.0	93.0	98.0	20210307073500
0.0	28	79	1	88.75	89.0	89.25	20210307073500
0.0	28	23	4	73.75	81.5	89.25	20210307073500
0.0	28	37	2	92.25	94.5	96.75	20210307073500
0.0	28	25	5	68.75	75.5	82.25	20210307073500
0.0	28	58	1	62.75	63.0	63.25	20210307073500
0.0	28	126	1	103.75	104.0	104.25	20210307073500
0.0	28	28	2	84.75	89.5	94.25	20210307073500
0.0	28	31	3	81.0	86.0	91.0	20210307073500
0.0	28	39	1	89.75	90.0	90.25	20210307073500
0.0	28	33	2	73.75	77.5	81.25	20210307073500
0.0	28	32	2	82.0	83.0	84.0	20210307073500
0.0	28	99	1	101.75	102.0	102.25	20210307073500
0.0	28	36	2	72.75	78.5	84.25	20210307073500
0.0	28	40	1	88.75	89.0	89.25	20210307073500
0.0	28	42	1	69.75	70.0	70.25	20210307073500
0.0	28	34	2	86.75	88.5	90.25	20210307073500
0.0	28	44	2	73.75	80.5	87.25	20210307073500
0.0	28	35	1	75.75	76.0	76.25	20210307073500
0.0	29	2	19026	31.0	42.0	53.0	20210307073600
0.0	29	3	5319	34.0	48.0	62.0	20210307073600
0.0	29	4	2907	37.5	53.0	68.5	20210307073600
0.0	29	5	1375	39.75	57.5	75.25	20210307073600
0.0	29	6	776	42.0	59.0	76.0	20210307073600
0.0	29	7	572	42.0	58.0	74.0	20210307073600
0.0	29	8	362	59.75	62.5	65.25	20210307073600
0.0	29	9	259	59.75	64.5	69.25	20210307073600
0.0	29	10	177	59.25	67.5	75.75	20210307073600
0.0	29	11	122	57.25	63.5	69.75	20210307073600
0.0	29	12	128	64.0	70.0	76.0	20210307073600
0.0	29	13	75	67.5	75.0	82.5	20210307073600
0.0	29	14	57	64.25	75.5	86.75	20210307073600
0.0	29	15	43	61.75	75.5	89.25	20210307073600
0.0	29	16	31	67.25	77.5	87.75	20210307073600
0.0	29	18	31	60.75	70.5	80.25	20210307073600
0.0	29	20	17	68.25	78.5	88.75	20210307073600
0.0	29	27	9	75.75	82.5	89.25	20210307073600
0.0	29	28	1	75.75	76.0	76.25	20210307073600
0.0	29	31	7	81.0	90.0	99.0	20210307073600
0.0	29	87	1	66.75	67.0	67.25	20210307073600
0.0	29	17	40	63.5	81.0	98.5	20210307073600
0.0	29	22	12	64.75	73.5	82.25	20210307073600
0.0	29	23	12	64.5	75.0	85.5	20210307073600
0.0	29	24	9	69.75	82.5	95.25	20210307073600
0.0	29	25	11	73.0	84.0	95.0	20210307073600
0.0	29	19	27	63.75	72.5	81.25	20210307073600
0.0	29	37	2	88.25	88.5	88.75	20210307073600
0.0	29	38	1	93.75	94.0	94.25	20210307073600
0.0	29	21	14	72.75	82.5	92.25	20210307073600
0.0	29	29	4	69.75	80.5	91.25	20210307073600
0.0	29	30	1	91.75	92.0	92.25	20210307073600
0.0	29	34	1	76.75	77.0	77.25	20210307073600
0.0	29	26	5	64.5	73.0	81.5	20210307073600
0.0	29	40	1	89.75	90.0	90.25	20210307073600
0.0	29	42	1	99.75	100.0	100.25	20210307073600
0.0	29	43	1	90.75	91.0	91.25	20210307073600
0.0	29	33	1	75.75	76.0	76.25	20210307073600
0.0	29	65	1	69.75	70.0	70.25	20210307073600
0.0	29	584	1	130.75	131.0	131.25	20210307073600
0.0	29	76	1	83.75	84.0	84.25	20210307073600
0.0	29	534	1	129.75	130.0	130.25	20210307073600
0.0	29	112	1	108.75	109.0	109.25	20210307073600
0.0	29	32	3	97.0	100.0	103.0	20210307073600
0.0	29	156	1	106.75	107.0	107.25	20210307073600
0.0	29	247	1	65.75	66.0	66.25	20210307073600
0.0	29	44	1	90.75	91.0	91.25	20210307073600
0.0	28	2	18489	30.75	41.5	52.25	20210307073700
0.0	28	3	5150	33.75	48.5	63.25	20210307073700
0.0	28	4	2809	37.75	54.5	71.25	20210307073700
0.0	28	5	1317	40.0	59.0	78.0	20210307073700
0.0	28	6	803	40.75	58.5	76.25	20210307073700
0.0	28	7	519	56.75	59.5	62.25	20210307073700
0.0	28	8	333	58.25	61.5	64.75	20210307073700
0.0	28	9	214	54.5	62.0	69.5	20210307073700
0.0	28	10	170	60.0	66.0	72.0	20210307073700
0.0	28	11	125	56.75	64.5	72.25	20210307073700
0.0	28	12	80	65.0	77.0	89.0	20210307073700
0.0	28	13	73	55.5	63.0	70.5	20210307073700
0.0	28	14	61	65.0	72.0	79.0	20210307073700
0.0	28	15	44	68.25	79.5	90.75	20210307073700
0.0	28	16	32	62.0	71.0	80.0	20210307073700
0.0	28	17	39	67.25	77.5	87.75	20210307073700
0.0	28	22	10	71.75	80.5	89.25	20210307073700
0.0	28	25	6	70.25	77.5	84.75	20210307073700
0.0	28	37	2	85.75	89.5	93.25	20210307073700
0.0	28	20	21	67.25	74.5	81.75	20210307073700
0.0	28	42	3	90.5	93.0	95.5	20210307073700
0.0	28	21	12	70.75	82.5	94.25	20210307073700
0.0	28	24	10	67.0	73.0	79.0	20210307073700
0.0	28	33	1	106.75	107.0	107.25	20210307073700
0.0	28	39	3	84.75	87.5	90.25	20210307073700
0.0	28	35	3	79.0	89.0	99.0	20210307073700
0.0	28	36	1	75.75	76.0	76.25	20210307073700
0.0	28	19	18	64.75	73.5	82.25	20210307073700
0.0	28	23	4	72.0	76.0	80.0	20210307073700
0.0	28	38	3	81.25	88.5	95.75	20210307073700
0.0	28	29	4	86.0	93.0	100.0	20210307073700
