depth	imgcount	area	nbr	greylimit1	greylimit2	greylimit3	datetime
0.0	18	2	12154	30.75	41.5	52.25	20210304100200
0.0	18	3	3393	33.0	46.0	59.0	20210304100200
0.0	18	4	1771	36.75	51.5	66.25	20210304100200
0.0	18	5	855	39.5	56.0	72.5	20210304100200
0.0	18	6	488	39.5	57.0	74.5	20210304100200
0.0	18	7	301	52.25	55.5	58.75	20210304100200
0.0	18	8	209	56.25	60.5	64.75	20210304100200
0.0	18	9	157	56.75	59.5	62.25	20210304100200
0.0	18	10	105	61.25	65.5	69.75	20210304100200
0.0	18	11	88	61.25	66.5	71.75	20210304100200
0.0	18	13	47	63.75	72.5	81.25	20210304100200
0.0	18	14	27	63.25	69.5	75.75	20210304100200
0.0	18	15	30	65.5	79.0	92.5	20210304100200
0.0	18	17	16	54.5	67.0	79.5	20210304100200
0.0	18	18	20	53.75	67.5	81.25	20210304100200
0.0	18	20	10	80.5	87.0	93.5	20210304100200
0.0	18	21	15	66.5	78.0	89.5	20210304100200
0.0	18	25	11	70.5	78.0	85.5	20210304100200
0.0	18	27	7	71.25	83.5	95.75	20210304100200
0.0	18	31	3	92.75	94.5	96.25	20210304100200
0.0	18	12	59	59.75	67.5	75.25	20210304100200
0.0	18	23	11	66.5	78.0	89.5	20210304100200
0.0	18	32	3	80.0	85.0	90.0	20210304100200
0.0	18	33	2	83.75	84.5	85.25	20210304100200
0.0	18	16	18	61.75	68.5	75.25	20210304100200
0.0	18	19	13	68.5	74.0	79.5	20210304100200
0.0	18	22	9	70.5	83.0	95.5	20210304100200
0.0	18	24	5	78.75	81.5	84.25	20210304100200
0.0	18	46	1	31.75	32.0	32.25	20210304100200
0.0	18	28	6	72.0	78.0	84.0	20210304100200
0.0	18	29	4	78.0	81.0	84.0	20210304100200
0.0	18	61	1	71.75	72.0	72.25	20210304100200
0.0	18	41	1	103.75	104.0	104.25	20210304100200
0.0	18	26	6	84.0	90.0	96.0	20210304100200
0.0	18	34	1	98.75	99.0	99.25	20210304100200
0.0	18	30	1	86.75	87.0	87.25	20210304100200
0.0	18	55	1	73.75	74.0	74.25	20210304100200
0.0	18	51	1	63.75	64.0	64.25	20210304100200
0.0	18	58	1	80.75	81.0	81.25	20210304100200
0.0	28	2	18215	30.5	41.0	51.5	20210304100300
0.0	28	3	4963	33.75	47.5	61.25	20210304100300
0.0	28	4	2731	38.0	54.0	70.0	20210304100300
0.0	28	5	1276	39.0	57.0	75.0	20210304100300
0.0	28	6	763	40.25	57.5	74.75	20210304100300
0.0	28	7	472	56.25	59.5	62.75	20210304100300
0.0	28	8	297	56.5	62.0	67.5	20210304100300
0.0	28	9	218	54.0	60.0	66.0	20210304100300
0.0	28	10	139	54.75	65.5	76.25	20210304100300
0.0	28	11	115	54.5	65.0	75.5	20210304100300
0.0	28	12	73	56.5	66.0	75.5	20210304100300
0.0	28	13	54	59.0	76.0	93.0	20210304100300
0.0	28	17	34	57.5	68.0	78.5	20210304100300
0.0	28	18	21	67.5	80.0	92.5	20210304100300
0.0	28	22	12	69.25	76.5	83.75	20210304100300
0.0	28	23	12	63.0	74.0	85.0	20210304100300
0.0	28	55	1	109.75	110.0	110.25	20210304100300
0.0	28	107	1	118.75	119.0	119.25	20210304100300
0.0	28	14	49	59.5	71.0	82.5	20210304100300
0.0	28	15	51	66.5	75.0	83.5	20210304100300
0.0	28	16	28	61.5	70.0	78.5	20210304100300
0.0	28	19	18	66.5	75.0	83.5	20210304100300
0.0	28	27	7	68.5	76.0	83.5	20210304100300
0.0	28	30	1	75.75	76.0	76.25	20210304100300
0.0	28	31	3	80.0	82.0	84.0	20210304100300
0.0	28	44	1	91.75	92.0	92.25	20210304100300
0.0	28	20	14	70.75	80.5	90.25	20210304100300
0.0	28	21	9	68.75	75.5	82.25	20210304100300
0.0	28	28	3	88.5	91.0	93.5	20210304100300
0.0	28	70	1	109.75	110.0	110.25	20210304100300
0.0	28	29	2	73.75	74.0	74.25	20210304100300
0.0	28	43	1	101.75	102.0	102.25	20210304100300
0.0	28	24	5	54.75	67.5	80.25	20210304100300
0.0	28	42	1	87.75	88.0	88.25	20210304100300
0.0	28	48	1	89.75	90.0	90.25	20210304100300
0.0	28	26	5	77.5	84.0	90.5	20210304100300
0.0	28	32	2	66.5	75.0	83.5	20210304100300
0.0	28	35	1	75.75	76.0	76.25	20210304100300
0.0	28	25	5	85.5	87.0	88.5	20210304100300
0.0	28	41	2	93.25	94.5	95.75	20210304100300
0.0	28	37	1	91.75	92.0	92.25	20210304100300
0.0	28	38	1	78.75	79.0	79.25	20210304100300
0.0	28	100	1	119.75	120.0	120.25	20210304100300
0.0	28	33	1	91.75	92.0	92.25	20210304100300
0.0	29	2	18531	31.25	42.5	53.75	20210304100400
0.0	29	3	5132	34.0	48.0	62.0	20210304100400
0.0	29	4	2800	37.5	53.0	68.5	20210304100400
0.0	29	5	1195	41.0	60.0	79.0	20210304100400
0.0	29	6	701	39.5	55.0	70.5	20210304100400
0.0	29	7	463	55.5	59.0	62.5	20210304100400
0.0	29	8	315	56.5	62.0	67.5	20210304100400
0.0	29	9	227	58.25	63.5	68.75	20210304100400
0.0	29	10	146	60.25	71.5	82.75	20210304100400
0.0	29	11	113	58.75	64.5	70.25	20210304100400
0.0	29	12	88	60.5	69.0	77.5	20210304100400
0.0	29	13	54	58.75	65.5	72.25	20210304100400
0.0	29	14	45	60.75	71.5	82.25	20210304100400
0.0	29	15	37	59.5	67.0	74.5	20210304100400
0.0	29	17	31	64.75	73.5	82.25	20210304100400
0.0	29	19	20	55.0	66.0	77.0	20210304100400
0.0	29	34	5	73.0	82.0	91.0	20210304100400
0.0	29	52	1	99.75	100.0	100.25	20210304100400
0.0	29	16	36	67.5	74.0	80.5	20210304100400
0.0	29	20	18	64.0	73.0	82.0	20210304100400
0.0	29	21	14	56.0	68.0	80.0	20210304100400
0.0	29	23	9	68.75	77.5	86.25	20210304100400
0.0	29	36	1	63.75	64.0	64.25	20210304100400
0.0	29	24	11	67.75	79.5	91.25	20210304100400
0.0	29	29	5	56.75	66.5	76.25	20210304100400
0.0	29	37	1	80.75	81.0	81.25	20210304100400
0.0	29	18	29	76.75	85.5	94.25	20210304100400
0.0	29	41	1	85.75	86.0	86.25	20210304100400
0.0	29	31	5	77.0	88.0	99.0	20210304100400
0.0	29	32	4	79.5	84.0	88.5	20210304100400
0.0	29	77	1	55.75	56.0	56.25	20210304100400
0.0	29	141	1	115.75	116.0	116.25	20210304100400
0.0	29	27	4	74.25	81.5	88.75	20210304100400
0.0	29	35	2	82.5	87.0	91.5	20210304100400
0.0	29	30	2	88.75	89.5	90.25	20210304100400
0.0	29	22	5	71.75	80.5	89.25	20210304100400
0.0	29	28	3	84.0	89.0	94.0	20210304100400
0.0	29	25	5	79.75	83.5	87.25	20210304100400
0.0	29	70	1	87.75	88.0	88.25	20210304100400
0.0	29	43	1	87.75	88.0	88.25	20210304100400
0.0	29	86	1	104.75	105.0	105.25	20210304100400
0.0	29	42	1	80.75	81.0	81.25	20210304100400
0.0	29	26	5	80.5	87.0	93.5	20210304100400
0.0	29	39	1	75.75	76.0	76.25	20210304100400
0.0	29	63	1	114.75	115.0	115.25	20210304100400
0.0	29	38	2	91.0	97.0	103.0	20210304100400
0.0	29	59	1	92.75	93.0	93.25	20210304100400
0.0	29	50	1	82.75	83.0	83.25	20210304100400
0.0	28	2	18060	30.75	41.5	52.25	20210304100500
0.0	28	3	5009	33.0	47.0	61.0	20210304100500
0.0	28	4	2640	37.0	53.0	69.0	20210304100500
0.0	28	5	1209	39.25	57.5	75.75	20210304100500
0.0	28	6	746	37.75	53.5	69.25	20210304100500
0.0	28	7	426	54.5	58.0	61.5	20210304100500
0.0	28	8	336	56.75	61.5	66.25	20210304100500
0.0	28	9	204	59.0	66.0	73.0	20210304100500
0.0	28	10	169	56.25	62.5	68.75	20210304100500
0.0	28	11	94	62.0	71.0	80.0	20210304100500
0.0	28	12	80	61.25	71.5	81.75	20210304100500
0.0	28	13	53	63.5	73.0	82.5	20210304100500
0.0	28	15	31	45.0	62.0	79.0	20210304100500
0.0	28	17	24	67.5	75.0	82.5	20210304100500
0.0	28	18	16	72.5	79.0	85.5	20210304100500
0.0	28	19	16	57.75	69.5	81.25	20210304100500
0.0	28	28	3	74.75	81.5	88.25	20210304100500
0.0	28	30	2	67.25	75.5	83.75	20210304100500
0.0	28	62	1	82.75	83.0	83.25	20210304100500
0.0	28	77	1	103.75	104.0	104.25	20210304100500
0.0	28	14	45	62.75	78.5	94.25	20210304100500
0.0	28	25	7	72.75	78.5	84.25	20210304100500
0.0	28	39	1	78.75	79.0	79.25	20210304100500
0.0	28	23	11	73.5	79.0	84.5	20210304100500
0.0	28	24	9	61.25	70.5	79.75	20210304100500
0.0	28	36	6	86.25	92.5	98.75	20210304100500
0.0	28	16	27	62.5	72.0	81.5	20210304100500
0.0	28	21	11	67.0	75.0	83.0	20210304100500
0.0	28	22	16	67.0	76.0	85.0	20210304100500
0.0	28	20	10	69.5	79.0	88.5	20210304100500
0.0	28	55	1	89.75	90.0	90.25	20210304100500
0.0	28	27	6	81.25	86.5	91.75	20210304100500
0.0	28	78	1	95.75	96.0	96.25	20210304100500
0.0	28	135	1	89.75	90.0	90.25	20210304100500
0.0	28	40	4	76.0	84.0	92.0	20210304100500
0.0	28	26	2	87.25	89.5	91.75	20210304100500
0.0	28	32	1	92.75	93.0	93.25	20210304100500
0.0	28	43	1	88.75	89.0	89.25	20210304100500
0.0	28	38	1	98.75	99.0	99.25	20210304100500
0.0	28	58	1	75.75	76.0	76.25	20210304100500
0.0	28	35	2	91.5	95.0	98.5	20210304100500
0.0	28	37	4	77.5	87.0	96.5	20210304100500
0.0	28	31	2	80.0	84.0	88.0	20210304100500
0.0	28	73	1	103.75	104.0	104.25	20210304100500
0.0	28	41	1	93.75	94.0	94.25	20210304100500
0.0	28	33	1	75.75	76.0	76.25	20210304100500
0.0	29	2	18221	30.75	41.5	52.25	20210304100600
0.0	29	3	5038	33.75	47.5	61.25	20210304100600
0.0	29	4	2701	36.75	52.5	68.25	20210304100600
0.0	29	5	1217	37.25	54.5	71.75	20210304100600
0.0	29	6	759	40.25	58.5	76.75	20210304100600
0.0	29	7	457	55.5	59.0	62.5	20210304100600
0.0	29	8	322	56.5	62.0	67.5	20210304100600
0.0	29	9	245	59.25	64.5	69.75	20210304100600
0.0	29	10	155	59.75	65.5	71.25	20210304100600
0.0	29	11	106	59.0	66.0	73.0	20210304100600
0.0	29	12	90	64.5	71.0	77.5	20210304100600
0.0	29	13	75	60.5	69.0	77.5	20210304100600
0.0	29	14	46	66.5	79.0	91.5	20210304100600
0.0	29	15	31	65.0	77.0	89.0	20210304100600
0.0	29	16	37	66.75	78.5	90.25	20210304100600
0.0	29	17	27	67.25	77.5	87.75	20210304100600
0.0	29	18	15	66.5	75.0	83.5	20210304100600
0.0	29	20	18	69.75	79.5	89.25	20210304100600
0.0	29	21	17	60.0	70.0	80.0	20210304100600
0.0	29	23	10	76.0	87.0	98.0	20210304100600
0.0	29	31	6	80.25	87.5	94.75	20210304100600
0.0	29	19	11	68.0	79.0	90.0	20210304100600
0.0	29	22	11	73.75	82.5	91.25	20210304100600
0.0	29	25	8	72.25	78.5	84.75	20210304100600
0.0	29	26	8	80.25	85.5	90.75	20210304100600
0.0	29	27	6	81.0	86.0	91.0	20210304100600
0.0	29	24	7	68.75	75.5	82.25	20210304100600
0.0	29	30	7	81.5	86.0	90.5	20210304100600
0.0	29	35	3	90.25	90.5	90.75	20210304100600
0.0	29	36	2	89.25	90.5	91.75	20210304100600
0.0	29	91	1	95.75	96.0	96.25	20210304100600
0.0	29	32	3	90.0	92.0	94.0	20210304100600
0.0	29	44	1	98.75	99.0	99.25	20210304100600
0.0	29	28	2	67.75	75.5	83.25	20210304100600
0.0	29	39	1	83.75	84.0	84.25	20210304100600
0.0	29	47	3	81.5	87.0	92.5	20210304100600
0.0	29	82	1	67.75	68.0	68.25	20210304100600
0.0	29	86	1	101.75	102.0	102.25	20210304100600
0.0	29	40	1	79.75	80.0	80.25	20210304100600
0.0	29	127	1	95.75	96.0	96.25	20210304100600
0.0	29	148	1	94.75	95.0	95.25	20210304100600
0.0	29	45	2	95.25	96.5	97.75	20210304100600
0.0	29	56	1	91.75	92.0	92.25	20210304100600
0.0	29	42	1	103.75	104.0	104.25	20210304100600
0.0	29	38	2	87.5	88.0	88.5	20210304100600
0.0	29	29	4	79.5	87.0	94.5	20210304100600
0.0	29	101	1	109.75	110.0	110.25	20210304100600
0.0	29	46	1	83.75	84.0	84.25	20210304100600
0.0	29	33	1	93.75	94.0	94.25	20210304100600
0.0	29	66	1	91.75	92.0	92.25	20210304100600
0.0	29	57	1	102.75	103.0	103.25	20210304100600
0.0	29	37	1	88.75	89.0	89.25	20210304100600
0.0	29	55	1	86.75	87.0	87.25	20210304100600
0.0	28	2	18066	31.25	42.5	53.75	20210304100700
0.0	28	3	4861	32.75	46.5	60.25	20210304100700
0.0	28	4	2605	37.0	52.0	67.0	20210304100700
0.0	28	5	1233	39.25	58.5	77.75	20210304100700
0.0	28	6	718	40.25	56.5	72.75	20210304100700
0.0	28	7	460	55.25	59.5	63.75	20210304100700
0.0	28	8	307	55.25	59.5	63.75	20210304100700
0.0	28	9	199	56.0	62.0	68.0	20210304100700
0.0	28	10	152	62.0	68.0	74.0	20210304100700
0.0	28	11	107	61.75	71.5	81.25	20210304100700
0.0	28	12	80	54.25	68.5	82.75	20210304100700
0.0	28	13	61	68.5	82.0	95.5	20210304100700
0.0	28	14	48	53.5	68.0	82.5	20210304100700
0.0	28	15	25	60.75	72.5	84.25	20210304100700
0.0	28	17	30	61.75	77.5	93.25	20210304100700
0.0	28	19	21	72.5	82.0	91.5	20210304100700
0.0	28	20	9	64.25	72.5	80.75	20210304100700
0.0	28	22	11	77.0	85.0	93.0	20210304100700
0.0	28	23	9	66.0	75.0	84.0	20210304100700
0.0	28	25	6	76.25	82.5	88.75	20210304100700
0.0	28	16	38	61.0	73.0	85.0	20210304100700
0.0	28	29	4	88.0	91.0	94.0	20210304100700
0.0	28	30	4	69.0	76.0	83.0	20210304100700
0.0	28	31	3	82.25	86.5	90.75	20210304100700
0.0	28	26	10	73.5	83.0	92.5	20210304100700
0.0	28	18	17	72.25	78.5	84.75	20210304100700
0.0	28	21	8	63.5	76.0	88.5	20210304100700
0.0	28	24	4	78.5	81.0	83.5	20210304100700
0.0	28	33	2	83.75	86.5	89.25	20210304100700
0.0	28	28	4	73.25	78.5	83.75	20210304100700
0.0	28	40	1	88.75	89.0	89.25	20210304100700
0.0	28	53	1	79.75	80.0	80.25	20210304100700
0.0	28	47	1	105.75	106.0	106.25	20210304100700
0.0	28	71	1	95.75	96.0	96.25	20210304100700
0.0	28	57	1	111.75	112.0	112.25	20210304100700
0.0	28	32	2	78.5	85.0	91.5	20210304100700
0.0	28	89	1	106.75	107.0	107.25	20210304100700
0.0	28	34	1	96.75	97.0	97.25	20210304100700
0.0	28	37	2	61.0	68.0	75.0	20210304100700
0.0	28	38	3	85.0	91.0	97.0	20210304100700
0.0	28	107	1	109.75	110.0	110.25	20210304100700
0.0	28	48	1	83.75	84.0	84.25	20210304100700
0.0	28	27	3	63.5	68.0	72.5	20210304100700
0.0	28	77	1	75.75	76.0	76.25	20210304100700
0.0	28	108	1	122.75	123.0	123.25	20210304100700
0.0	28	43	1	99.75	100.0	100.25	20210304100700
0.0	28	129	1	110.75	111.0	111.25	20210304100700
0.0	28	39	1	90.75	91.0	91.25	20210304100700
0.0	28	87	1	88.75	89.0	89.25	20210304100700
0.0	28	36	1	107.75	108.0	108.25	20210304100700
0.0	29	2	18617	31.0	42.0	53.0	20210304100800
0.0	29	3	5071	34.5	49.0	63.5	20210304100800
0.0	29	4	2775	36.5	51.0	65.5	20210304100800
0.0	29	5	1205	38.5	55.0	71.5	20210304100800
0.0	29	6	769	38.25	55.5	72.75	20210304100800
0.0	29	7	487	52.75	56.5	60.25	20210304100800
0.0	29	8	284	55.25	58.5	61.75	20210304100800
0.0	29	9	227	57.75	64.5	71.25	20210304100800
0.0	29	10	151	60.0	64.0	68.0	20210304100800
0.0	29	11	105	63.75	70.5	77.25	20210304100800
0.0	29	12	71	65.25	75.5	85.75	20210304100800
0.0	29	13	78	54.75	71.5	88.25	20210304100800
0.0	29	14	65	62.25	68.5	74.75	20210304100800
0.0	29	15	51	58.0	66.0	74.0	20210304100800
0.0	29	16	32	72.75	82.5	92.25	20210304100800
0.0	29	17	32	64.25	78.5	92.75	20210304100800
0.0	29	18	16	73.5	86.0	98.5	20210304100800
0.0	29	19	19	71.25	81.5	91.75	20210304100800
0.0	29	21	20	65.5	79.0	92.5	20210304100800
0.0	29	24	8	71.0	80.0	89.0	20210304100800
0.0	29	32	2	79.5	90.0	100.5	20210304100800
0.0	29	33	3	70.75	80.5	90.25	20210304100800
0.0	29	35	2	71.75	72.5	73.25	20210304100800
0.0	29	26	6	82.5	89.0	95.5	20210304100800
0.0	29	34	2	72.0	82.0	92.0	20210304100800
0.0	29	20	17	67.25	75.5	83.75	20210304100800
0.0	29	25	6	74.75	76.5	78.25	20210304100800
0.0	29	27	6	73.5	80.0	86.5	20210304100800
0.0	29	28	5	63.25	72.5	81.75	20210304100800
0.0	29	29	2	90.0	95.0	100.0	20210304100800
0.0	29	31	3	77.5	84.0	90.5	20210304100800
0.0	29	22	6	57.75	68.5	79.25	20210304100800
0.0	29	30	4	64.0	75.0	86.0	20210304100800
0.0	29	52	2	105.5	107.0	108.5	20210304100800
0.0	29	88	1	91.75	92.0	92.25	20210304100800
0.0	29	45	1	81.75	82.0	82.25	20210304100800
0.0	29	23	9	74.0	82.0	90.0	20210304100800
0.0	29	44	1	98.75	99.0	99.25	20210304100800
0.0	29	210	1	113.75	114.0	114.25	20210304100800
0.0	29	48	1	91.75	92.0	92.25	20210304100800
0.0	29	43	1	93.75	94.0	94.25	20210304100800
0.0	29	39	1	82.75	83.0	83.25	20210304100800
0.0	29	47	1	80.75	81.0	81.25	20210304100800
0.0	29	42	1	91.75	92.0	92.25	20210304100800
0.0	29	84	1	27.75	28.0	28.25	20210304100800
0.0	29	41	1	106.75	107.0	107.25	20210304100800
0.0	29	513	1	150.75	151.0	151.25	20210304100800
0.0	29	49	1	81.75	82.0	82.25	20210304100800
0.0	28	2	18872	31.0	42.0	53.0	20210304100900
0.0	28	3	5207	33.0	46.0	59.0	20210304100900
0.0	28	4	2793	37.25	52.5	67.75	20210304100900
0.0	28	5	1273	37.75	55.5	73.25	20210304100900
0.0	28	6	760	39.75	56.5	73.25	20210304100900
0.0	28	7	507	55.5	59.0	62.5	20210304100900
0.0	28	8	342	57.5	61.0	64.5	20210304100900
0.0	28	9	192	54.0	60.0	66.0	20210304100900
0.0	28	10	159	56.5	62.0	67.5	20210304100900
0.0	28	11	128	58.0	67.0	76.0	20210304100900
0.0	28	12	86	62.75	73.5	84.25	20210304100900
0.0	28	13	67	58.0	67.0	76.0	20210304100900
0.0	28	15	31	58.5	69.0	79.5	20210304100900
0.0	28	17	19	57.0	68.0	79.0	20210304100900
0.0	28	18	23	74.5	83.0	91.5	20210304100900
0.0	28	19	29	66.75	76.5	86.25	20210304100900
0.0	28	20	14	73.5	83.0	92.5	20210304100900
0.0	28	21	7	65.25	74.5	83.75	20210304100900
0.0	28	23	10	66.25	76.5	86.75	20210304100900
0.0	28	16	39	62.75	70.5	78.25	20210304100900
0.0	28	24	10	76.5	86.0	95.5	20210304100900
0.0	28	30	4	72.0	83.0	94.0	20210304100900
0.0	28	52	1	98.75	99.0	99.25	20210304100900
0.0	28	14	44	56.5	66.0	75.5	20210304100900
0.0	28	27	3	89.75	90.5	91.25	20210304100900
0.0	28	22	8	63.0	72.0	81.0	20210304100900
0.0	28	31	2	84.75	85.0	85.25	20210304100900
0.0	28	38	1	96.75	97.0	97.25	20210304100900
0.0	28	32	3	81.5	86.0	90.5	20210304100900
0.0	28	37	1	81.75	82.0	82.25	20210304100900
0.0	28	25	4	75.25	81.5	87.75	20210304100900
0.0	28	28	4	66.5	71.0	75.5	20210304100900
0.0	28	29	2	66.5	82.0	97.5	20210304100900
0.0	28	33	3	90.75	92.5	94.25	20210304100900
0.0	28	135	1	109.75	110.0	110.25	20210304100900
0.0	28	116	1	119.75	120.0	120.25	20210304100900
0.0	28	48	1	89.75	90.0	90.25	20210304100900
0.0	28	45	3	78.75	84.5	90.25	20210304100900
0.0	28	35	2	84.25	85.5	86.75	20210304100900
0.0	28	43	2	93.0	94.0	95.0	20210304100900
0.0	28	26	5	85.0	87.0	89.0	20210304100900
0.0	28	46	1	76.75	77.0	77.25	20210304100900
0.0	28	47	1	72.75	73.0	73.25	20210304100900
0.0	28	50	1	88.75	89.0	89.25	20210304100900
0.0	28	42	1	69.75	70.0	70.25	20210304100900
0.0	28	62	1	101.75	102.0	102.25	20210304100900
0.0	29	2	18503	30.75	41.5	52.25	20210304101000
0.0	29	3	5006	34.25	48.5	62.75	20210304101000
0.0	29	4	2761	37.0	52.0	67.0	20210304101000
0.0	29	5	1336	39.0	56.0	73.0	20210304101000
0.0	29	6	787	39.0	56.0	73.0	20210304101000
0.0	29	7	483	56.25	60.5	64.75	20210304101000
0.0	29	8	334	57.0	61.0	65.0	20210304101000
0.0	29	9	239	59.0	64.0	69.0	20210304101000
0.0	29	10	153	57.75	64.5	71.25	20210304101000
0.0	29	11	118	59.5	67.0	74.5	20210304101000
0.0	29	12	77	63.75	72.5	81.25	20210304101000
0.0	29	13	65	69.25	76.5	83.75	20210304101000
0.0	29	14	51	55.25	67.5	79.75	20210304101000
0.0	29	15	52	58.75	69.5	80.25	20210304101000
0.0	29	16	27	63.75	74.5	85.25	20210304101000
0.0	29	17	25	61.5	75.0	88.5	20210304101000
0.0	29	18	28	63.5	73.0	82.5	20210304101000
0.0	29	19	18	43.75	61.5	79.25	20210304101000
0.0	29	20	18	70.25	78.5	86.75	20210304101000
0.0	29	22	8	67.75	74.5	81.25	20210304101000
0.0	29	23	11	70.0	82.0	94.0	20210304101000
0.0	29	30	2	82.75	87.5	92.25	20210304101000
0.0	29	38	2	86.25	90.5	94.75	20210304101000
0.0	29	43	1	98.75	99.0	99.25	20210304101000
0.0	29	75	1	97.75	98.0	98.25	20210304101000
0.0	29	27	6	80.75	86.5	92.25	20210304101000
0.0	29	29	6	64.25	71.5	78.75	20210304101000
0.0	29	21	13	71.0	82.0	93.0	20210304101000
0.0	29	26	4	78.0	84.0	90.0	20210304101000
0.0	29	33	2	89.0	90.0	91.0	20210304101000
0.0	29	24	5	76.0	79.0	82.0	20210304101000
0.0	29	97	1	93.75	94.0	94.25	20210304101000
0.0	29	46	2	93.75	94.5	95.25	20210304101000
0.0	29	34	3	84.5	90.0	95.5	20210304101000
0.0	29	41	1	89.75	90.0	90.25	20210304101000
0.0	29	42	2	70.25	76.5	82.75	20210304101000
0.0	29	25	7	89.75	97.5	105.25	20210304101000
0.0	29	31	4	86.75	91.5	96.25	20210304101000
0.0	29	146	2	109.75	110.0	110.25	20210304101000
0.0	29	39	1	92.75	93.0	93.25	20210304101000
0.0	29	48	1	104.75	105.0	105.25	20210304101000
0.0	29	54	1	88.75	89.0	89.25	20210304101000
0.0	29	56	1	101.75	102.0	102.25	20210304101000
0.0	29	36	2	88.75	89.5	90.25	20210304101000
0.0	29	50	1	96.75	97.0	97.25	20210304101000
0.0	29	32	2	78.5	80.0	81.5	20210304101000
0.0	29	57	1	94.75	95.0	95.25	20210304101000
0.0	29	28	4	77.5	81.0	84.5	20210304101000
0.0	29	40	1	85.75	86.0	86.25	20210304101000
0.0	29	596	1	120.75	121.0	121.25	20210304101000
0.0	29	201	1	119.75	120.0	120.25	20210304101000
0.0	28	2	17678	30.25	41.5	52.75	20210304101100
0.0	28	3	4891	33.75	47.5	61.25	20210304101100
0.0	28	4	2634	36.5	52.0	67.5	20210304101100
0.0	28	5	1147	37.75	54.5	71.25	20210304101100
0.0	28	6	727	41.0	59.0	77.0	20210304101100
0.0	28	7	460	52.25	56.5	60.75	20210304101100
0.0	28	8	292	57.0	62.0	67.0	20210304101100
0.0	28	9	234	60.75	70.5	80.25	20210304101100
0.0	28	10	149	59.25	66.5	73.75	20210304101100
0.0	28	11	105	50.0	59.0	68.0	20210304101100
0.0	28	13	86	68.25	82.5	96.75	20210304101100
0.0	28	14	41	62.5	71.0	79.5	20210304101100
0.0	28	15	41	67.5	75.0	82.5	20210304101100
0.0	28	16	30	58.75	70.5	82.25	20210304101100
0.0	28	18	28	61.5	71.0	80.5	20210304101100
0.0	28	19	20	70.25	78.5	86.75	20210304101100
0.0	28	25	11	69.75	79.5	89.25	20210304101100
0.0	28	26	4	75.5	86.0	96.5	20210304101100
0.0	28	12	83	51.0	63.0	75.0	20210304101100
0.0	28	17	21	69.75	78.5	87.25	20210304101100
0.0	28	21	10	65.75	73.5	81.25	20210304101100
0.0	28	22	16	67.0	76.0	85.0	20210304101100
0.0	28	24	9	74.5	81.0	87.5	20210304101100
0.0	28	27	8	75.75	80.5	85.25	20210304101100
0.0	28	28	7	79.75	84.5	89.25	20210304101100
0.0	28	20	16	67.5	77.0	86.5	20210304101100
0.0	28	33	1	92.75	93.0	93.25	20210304101100
0.0	28	23	10	67.5	76.0	84.5	20210304101100
0.0	28	29	4	75.5	82.0	88.5	20210304101100
0.0	28	32	5	85.0	90.0	95.0	20210304101100
0.0	28	74	1	98.75	99.0	99.25	20210304101100
0.0	28	35	4	86.5	91.0	95.5	20210304101100
0.0	28	53	1	94.75	95.0	95.25	20210304101100
0.0	28	41	3	71.0	75.0	79.0	20210304101100
0.0	28	31	4	79.25	83.5	87.75	20210304101100
0.0	28	40	1	95.75	96.0	96.25	20210304101100
0.0	28	56	1	92.75	93.0	93.25	20210304101100
0.0	28	30	1	76.75	77.0	77.25	20210304101100
0.0	28	50	1	99.75	100.0	100.25	20210304101100
0.0	28	47	2	79.0	80.0	81.0	20210304101100
0.0	28	43	1	112.75	113.0	113.25	20210304101100
0.0	28	34	1	79.75	80.0	80.25	20210304101100
0.0	28	37	1	61.75	62.0	62.25	20210304101100
0.0	28	45	1	100.75	101.0	101.25	20210304101100
0.0	28	91	1	86.75	87.0	87.25	20210304101100
0.0	29	2	18602	30.75	41.5	52.25	20210304101200
0.0	29	3	5192	32.5	46.0	59.5	20210304101200
0.0	29	4	2787	37.25	52.5	67.75	20210304101200
0.0	29	5	1273	39.25	57.5	75.75	20210304101200
0.0	29	6	795	39.5	57.0	74.5	20210304101200
0.0	29	7	435	54.5	57.0	59.5	20210304101200
0.0	29	8	303	55.5	61.0	66.5	20210304101200
0.0	29	9	226	60.25	65.5	70.75	20210304101200
0.0	29	10	139	61.0	67.0	73.0	20210304101200
0.0	29	11	113	59.75	64.5	69.25	20210304101200
0.0	29	12	86	65.75	76.5	87.25	20210304101200
0.0	29	13	73	54.5	65.0	75.5	20210304101200
0.0	29	14	51	62.25	70.5	78.75	20210304101200
0.0	29	15	53	63.5	71.0	78.5	20210304101200
0.0	29	16	46	63.25	75.5	87.75	20210304101200
0.0	29	18	25	68.5	74.0	79.5	20210304101200
0.0	29	19	22	58.75	71.5	84.25	20210304101200
0.0	29	21	12	73.5	84.0	94.5	20210304101200
0.0	29	24	6	72.75	75.5	78.25	20210304101200
0.0	29	17	31	60.5	72.0	83.5	20210304101200
0.0	29	22	8	72.25	78.5	84.75	20210304101200
0.0	29	25	6	66.75	74.5	82.25	20210304101200
0.0	29	23	9	67.75	75.5	83.25	20210304101200
0.0	29	26	4	76.0	86.0	96.0	20210304101200
0.0	29	27	5	75.0	85.0	95.0	20210304101200
0.0	29	41	1	66.75	67.0	67.25	20210304101200
0.0	29	30	3	75.75	79.5	83.25	20210304101200
